trip_id,service_id,trip_short_name,stop_name,time,sequence
BC1WDS,WDS,BC1,Chennai Beach,03:55:00,1
BC1WDS,WDS,BC1,Chennai Fort,03:59:00,2
BC1WDS,WDS,BC1,Chennai Park,04:02:00,3
BC1WDS,WDS,BC1,Chennai Egmore,04:05:00,4
BC1WDS,WDS,BC1,Chetpet,04:09:00,5
BC1WDS,WDS,BC1,Nungambakkam,04:12:00,6
BC1WDS,WDS,BC1,Kodambakkam,04:14:00,7
BC1WDS,WDS,BC1,Mambalam,04:16:00,8
BC1WDS,WDS,BC1,Saidapet,04:19:00,9
BC1WDS,WDS,BC1,Guindy,04:22:00,10
BC1WDS,WDS,BC1,St. Thomas Mount,04:25:00,11
BC1WDS,WDS,BC1,Palavanthangal,04:28:00,12
BC1WDS,WDS,BC1,Minambakkam,04:31:00,13
BC1WDS,WDS,BC1,Tirusulam,04:33:00,14
BC1WDS,WDS,BC1,Pallavaram,04:36:00,15
BC1WDS,WDS,BC1,Chromepet,04:39:00,16
BC1WDS,WDS,BC1,Tambaram Sanatorium,04:42:00,17
BC1WDS,WDS,BC1,Tambaram,04:50:00,18
T1WDS,WDS,T1,Chennai Beach,04:20:00,1
T1WDS,WDS,T1,Chennai Fort,04:24:00,2
T1WDS,WDS,T1,Chennai Park,04:27:00,3
T1WDS,WDS,T1,Chennai Egmore,04:30:00,4
T1WDS,WDS,T1,Chetpet,04:34:00,5
T1WDS,WDS,T1,Nungambakkam,04:37:00,6
T1WDS,WDS,T1,Kodambakkam,04:39:00,7
T1WDS,WDS,T1,Mambalam,04:41:00,8
T1WDS,WDS,T1,Saidapet,04:44:00,9
T1WDS,WDS,T1,Guindy,04:47:00,10
T1WDS,WDS,T1,St. Thomas Mount,04:50:00,11
T1WDS,WDS,T1,Palavanthangal,04:53:00,12
T1WDS,WDS,T1,Minambakkam,04:56:00,13
T1WDS,WDS,T1,Tirusulam,04:58:00,14
T1WDS,WDS,T1,Pallavaram,05:01:00,15
T1WDS,WDS,T1,Chromepet,05:04:00,16
T1WDS,WDS,T1,Tambaram Sanatorium,05:07:00,17
T1WDS,WDS,T1,Tambaram,05:15:00,18
