trip_id,service_id,trip_short_name,stop_name,time,sequence
BC9SUN,SUN,BC9,Chennai Park,05:47:00,3
BC9SUN,SUN,BC9,Chennai Egmore,05:50:00,4
BC9SUN,SUN,BC9,Chetpet,05:54:00,5
BC9SUN,SUN,BC9,Nungambakkam,05:57:00,6
BC9SUN,SUN,BC9,Kodambakkam,05:59:00,7
BC9SUN,SUN,BC9,Mambalam,06:01:00,8
BC9SUN,SUN,BC9,Saidapet,06:04:00,9
BC9SUN,SUN,BC9,Guindy,06:07:00,10
BC9SUN,SUN,BC9,St. Thomas Mount,06:10:00,11
BC9SUN,SUN,BC9,Palavanthangal,06:13:00,12
BC9SUN,SUN,BC9,Minambakkam,06:16:00,13
BC9SUN,SUN,BC9,Tirusulam,06:18:00,14
BC9SUN,SUN,BC9,Pallavaram,06:21:00,15
BC9SUN,SUN,BC9,Chromepet,06:24:00,16
BC9SUN,SUN,BC9,Tambaram Sanatorium,06:27:00,17
BC9SUN,SUN,BC9,Tambaram,06:35:00,18
T3SUN,SUN,T3,Chennai Beach,05:55:00,1
T3SUN,SUN,T3,Chennai Fort,05:59:00,2
T3SUN,SUN,T3,Chennai Park,06:02:00,3
T3SUN,SUN,T3,Chennai Egmore,06:05:00,4
T3SUN,SUN,T3,Chetpet,06:09:00,5
T3SUN,SUN,T3,Nungambakkam,06:12:00,6
T3SUN,SUN,T3,Kodambakkam,06:14:00,7
T3SUN,SUN,T3,Mambalam,06:16:00,8
T3SUN,SUN,T3,Saidapet,06:19:00,9
T3SUN,SUN,T3,Guindy,06:22:00,10
T3SUN,SUN,T3,St. Thomas Mount,06:25:00,11
T3SUN,SUN,T3,Palavanthangal,06:28:00,12
T3SUN,SUN,T3,Minambakkam,06:31:00,13
T3SUN,SUN,T3,Tirusulam,06:33:00,14
T3SUN,SUN,T3,Pallavaram,06:36:00,15
T3SUN,SUN,T3,Chromepet,06:39:00,16
T3SUN,SUN,T3,Tambaram Sanatorium,06:42:00,17
T3SUN,SUN,T3,Tambaram,06:50:00,18
T5SUN,SUN,T5,Chennai Beach,06:15:00,1
T5SUN,SUN,T5,Chennai Fort,06:19:00,2
T5SUN,SUN,T5,Chennai Park,06:22:00,3
T5SUN,SUN,T5,Chennai Egmore,06:25:00,4
T5SUN,SUN,T5,Chetpet,06:29:00,5
T5SUN,SUN,T5,Nungambakkam,06:32:00,6
T5SUN,SUN,T5,Kodambakkam,06:34:00,7
T5SUN,SUN,T5,Mambalam,06:36:00,8
T5SUN,SUN,T5,Saidapet,06:39:00,9
T5SUN,SUN,T5,Guindy,06:42:00,10
T5SUN,SUN,T5,St. Thomas Mount,06:45:00,11
T5SUN,SUN,T5,Palavanthangal,06:48:00,12
T5SUN,SUN,T5,Minambakkam,06:51:00,13
T5SUN,SUN,T5,Tirusulam,06:53:00,14
T5SUN,SUN,T5,Pallavaram,06:56:00,15
T5SUN,SUN,T5,Chromepet,06:59:00,16
T5SUN,SUN,T5,Tambaram Sanatorium,07:02:00,17
T5SUN,SUN,T5,Tambaram,07:10:00,18
